anchor_id,dataset,difficulty,contrast_role
OPTEngine_Knapsack_29_6_aug,OPTEngine,N/A,
OPTEngine_Knapsack_29_7_aug,OPTEngine,N/A,
OPTEngine_Knapsack_29_8_aug,OPTEngine,N/A,
OPTEngine_Knapsack_29_9_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_1_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_2_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_3_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_4_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_5_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_6_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_7_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_8_aug,OPTEngine,N/A,
OPTEngine_Knapsack_30_9_aug,OPTEngine,N/A,
OPTEngine_TSP_4_aug,OPTEngine,N/A,
OPTEngine_TSP_4_1_aug,OPTEngine,N/A,
OPTEngine_TSP_4_2_aug,OPTEngine,N/A,
OPTEngine_TSP_4_3_aug,OPTEngine,N/A,
OPTEngine_TSP_4_4_aug,OPTEngine,N/A,
OPTEngine_TSP_4_5_aug,OPTEngine,N/A,
OPTEngine_TSP_4_6_aug,OPTEngine,N/A,
OPTEngine_TSP_4_7_aug,OPTEngine,N/A,
OPTEngine_TSP_4_8_aug,OPTEngine,N/A,
OPTEngine_TSP_4_9_aug,OPTEngine,N/A,
OPTEngine_TSP_5_aug,OPTEngine,N/A,
OPTEngine_TSP_5_1_aug,OPTEngine,N/A,
OPTEngine_TSP_5_2_aug,OPTEngine,N/A,
OPTEngine_TSP_5_3_aug,OPTEngine,N/A,
OPTEngine_TSP_5_4_aug,OPTEngine,N/A,
OPTEngine_TSP_5_5_aug,OPTEngine,N/A,
OPTEngine_TSP_5_6_aug,OPTEngine,N/A,
OPTEngine_TSP_5_7_aug,OPTEngine,N/A,
OPTEngine_TSP_5_8_aug,OPTEngine,N/A,
OPTEngine_TSP_5_9_aug,OPTEngine,N/A,
OPTEngine_TSP_6_aug,OPTEngine,N/A,
OPTEngine_TSP_6_1_aug,OPTEngine,N/A,
OPTEngine_TSP_6_2_aug,OPTEngine,N/A,
OPTEngine_TSP_6_3_aug,OPTEngine,N/A,
OPTEngine_TSP_6_4_aug,OPTEngine,N/A,
OPTEngine_TSP_6_5_aug,OPTEngine,N/A,
OPTEngine_TSP_6_6_aug,OPTEngine,N/A,
OPTEngine_TSP_6_7_aug,OPTEngine,N/A,
OPTEngine_TSP_6_8_aug,OPTEngine,N/A,
OPTEngine_TSP_6_9_aug,OPTEngine,N/A,
OPTEngine_TSP_7_aug,OPTEngine,N/A,
OPTEngine_TSP_7_1_aug,OPTEngine,N/A,
OPTEngine_TSP_7_2_aug,OPTEngine,N/A,
OPTEngine_TSP_7_3_aug,OPTEngine,N/A,
OPTEngine_TSP_7_4_aug,OPTEngine,N/A,
OPTEngine_TSP_7_5_aug,OPTEngine,N/A,
OPTEngine_TSP_7_6_aug,OPTEngine,N/A,
OPTEngine_TSP_7_7_aug,OPTEngine,N/A,
OPTEngine_TSP_7_8_aug,OPTEngine,N/A,
OPTEngine_TSP_7_9_aug,OPTEngine,N/A,
OPTEngine_TSP_8_aug,OPTEngine,N/A,
OPTEngine_TSP_8_1_aug,OPTEngine,N/A,
OPTEngine_TSP_8_2_aug,OPTEngine,N/A,
OPTEngine_TSP_8_3_aug,OPTEngine,N/A,
OPTEngine_TSP_8_4_aug,OPTEngine,N/A,
OPTEngine_TSP_8_5_aug,OPTEngine,N/A,
OPTEngine_TSP_8_6_aug,OPTEngine,N/A,
OPTEngine_TSP_8_7_aug,OPTEngine,N/A,
OPTEngine_TSP_8_8_aug,OPTEngine,N/A,
OPTEngine_TSP_8_9_aug,OPTEngine,N/A,
OPTEngine_TSP_9_aug,OPTEngine,N/A,
OPTEngine_TSP_9_1_aug,OPTEngine,N/A,
OPTEngine_TSP_9_2_aug,OPTEngine,N/A,
OPTEngine_TSP_9_3_aug,OPTEngine,N/A,
OPTEngine_TSP_9_4_aug,OPTEngine,N/A,
OPTEngine_TSP_9_5_aug,OPTEngine,N/A,
OPTEngine_TSP_9_6_aug,OPTEngine,N/A,
OPTEngine_TSP_9_7_aug,OPTEngine,N/A,
OPTEngine_TSP_9_8_aug,OPTEngine,N/A,
OPTEngine_TSP_9_9_aug,OPTEngine,N/A,
OPTEngine_TSP_10_aug,OPTEngine,N/A,
OPTEngine_TSP_10_1_aug,OPTEngine,N/A,
OPTEngine_TSP_10_2_aug,OPTEngine,N/A,
OPTEngine_TSP_10_3_aug,OPTEngine,N/A,
OPTEngine_TSP_10_4_aug,OPTEngine,N/A,
OPTEngine_TSP_10_5_aug,OPTEngine,N/A,
OPTEngine_TSP_10_6_aug,OPTEngine,N/A,
OPTEngine_TSP_10_7_aug,OPTEngine,N/A,
OPTEngine_TSP_10_8_aug,OPTEngine,N/A,
OPTEngine_TSP_10_9_aug,OPTEngine,N/A,
OPTEngine_TSP_11_aug,OPTEngine,N/A,
OPTEngine_TSP_11_1_aug,OPTEngine,N/A,
OPTEngine_TSP_11_2_aug,OPTEngine,N/A,
OPTEngine_TSP_11_3_aug,OPTEngine,N/A,
OPTEngine_TSP_11_4_aug,OPTEngine,N/A,
OPTEngine_TSP_11_5_aug,OPTEngine,N/A,
OPTEngine_TSP_11_6_aug,OPTEngine,N/A,
OPTEngine_TSP_11_7_aug,OPTEngine,N/A,
OPTEngine_TSP_11_8_aug,OPTEngine,N/A,
OPTEngine_TSP_11_9_aug,OPTEngine,N/A,
OPTEngine_TSP_12_aug,OPTEngine,N/A,
OPTEngine_TSP_12_1_aug,OPTEngine,N/A,
OPTEngine_TSP_12_2_aug,OPTEngine,N/A,
OPTEngine_TSP_12_3_aug,OPTEngine,N/A,
OPTEngine_TSP_12_4_aug,OPTEngine,N/A,
OPTEngine_TSP_12_5_aug,OPTEngine,N/A,
OPTEngine_TSP_12_6_aug,OPTEngine,N/A,
OPTEngine_TSP_12_7_aug,OPTEngine,N/A,
OPTEngine_TSP_12_8_aug,OPTEngine,N/A,
OPTEngine_TSP_12_9_aug,OPTEngine,N/A,
OPTEngine_TSP_13_aug,OPTEngine,N/A,
OPTEngine_TSP_13_1_aug,OPTEngine,N/A,
OPTEngine_TSP_13_2_aug,OPTEngine,N/A,
OPTEngine_TSP_13_3_aug,OPTEngine,N/A,
OPTEngine_TSP_13_4_aug,OPTEngine,N/A,
OPTEngine_TSP_13_5_aug,OPTEngine,N/A,
OPTEngine_TSP_13_6_aug,OPTEngine,N/A,
OPTEngine_TSP_13_7_aug,OPTEngine,N/A,
OPTEngine_TSP_13_8_aug,OPTEngine,N/A,
OPTEngine_TSP_13_9_aug,OPTEngine,N/A,
OPTEngine_TSP_14_aug,OPTEngine,N/A,
OPTEngine_TSP_14_1_aug,OPTEngine,N/A,
OPTEngine_TSP_14_2_aug,OPTEngine,N/A,
OPTEngine_TSP_14_3_aug,OPTEngine,N/A,
OPTEngine_TSP_14_4_aug,OPTEngine,N/A,
OPTEngine_TSP_14_5_aug,OPTEngine,N/A,
OPTEngine_TSP_14_6_aug,OPTEngine,N/A,
OPTEngine_TSP_14_7_aug,OPTEngine,N/A,
OPTEngine_TSP_14_8_aug,OPTEngine,N/A,
OPTEngine_TSP_14_9_aug,OPTEngine,N/A,
OPTEngine_TSP_15_aug,OPTEngine,N/A,
OPTEngine_TSP_15_1_aug,OPTEngine,N/A,
OPTEngine_TSP_15_2_aug,OPTEngine,N/A,
OPTEngine_TSP_15_3_aug,OPTEngine,N/A,
OPTEngine_TSP_15_4_aug,OPTEngine,N/A,
OPTEngine_TSP_15_5_aug,OPTEngine,N/A,
OPTEngine_TSP_15_6_aug,OPTEngine,N/A,
OPTEngine_TSP_15_7_aug,OPTEngine,N/A,
OPTEngine_TSP_15_8_aug,OPTEngine,N/A,
OPTEngine_TSP_15_9_aug,OPTEngine,N/A,
OPTEngine_TSP_16_aug,OPTEngine,N/A,
OPTEngine_TSP_16_1_aug,OPTEngine,N/A,
OPTEngine_TSP_16_2_aug,OPTEngine,N/A,
OPTEngine_TSP_16_3_aug,OPTEngine,N/A,
OPTEngine_TSP_16_4_aug,OPTEngine,N/A,
OPTEngine_TSP_16_5_aug,OPTEngine,N/A,
OPTEngine_TSP_16_6_aug,OPTEngine,N/A,
OPTEngine_TSP_16_7_aug,OPTEngine,N/A,
OPTEngine_TSP_16_8_aug,OPTEngine,N/A,
OPTEngine_TSP_16_9_aug,OPTEngine,N/A,
OPTEngine_TSP_17_aug,OPTEngine,N/A,
OPTEngine_TSP_17_1_aug,OPTEngine,N/A,
OPTEngine_TSP_17_2_aug,OPTEngine,N/A,
OPTEngine_TSP_17_3_aug,OPTEngine,N/A,
OPTEngine_TSP_17_4_aug,OPTEngine,N/A,
OPTEngine_TSP_17_5_aug,OPTEngine,N/A,
OPTEngine_TSP_17_6_aug,OPTEngine,N/A,
OPTEngine_TSP_17_7_aug,OPTEngine,N/A,
OPTEngine_TSP_17_8_aug,OPTEngine,N/A,
OPTEngine_TSP_17_9_aug,OPTEngine,N/A,
OPTEngine_TSP_18_aug,OPTEngine,N/A,
OPTEngine_TSP_18_1_aug,OPTEngine,N/A,
OPTEngine_TSP_18_2_aug,OPTEngine,N/A,
OPTEngine_TSP_18_3_aug,OPTEngine,N/A,
OPTEngine_TSP_18_4_aug,OPTEngine,N/A,
OPTEngine_TSP_18_5_aug,OPTEngine,N/A,
OPTEngine_TSP_18_6_aug,OPTEngine,N/A,
OPTEngine_TSP_18_7_aug,OPTEngine,N/A,
OPTEngine_TSP_18_8_aug,OPTEngine,N/A,
OPTEngine_TSP_18_9_aug,OPTEngine,N/A,
OPTEngine_TSP_19_aug,OPTEngine,N/A,
OPTEngine_TSP_19_1_aug,OPTEngine,N/A,
OPTEngine_TSP_19_2_aug,OPTEngine,N/A,
OPTEngine_TSP_19_3_aug,OPTEngine,N/A,
OPTEngine_TSP_19_4_aug,OPTEngine,N/A,
OPTEngine_TSP_19_5_aug,OPTEngine,N/A,
OPTEngine_TSP_19_6_aug,OPTEngine,N/A,
OPTEngine_TSP_19_7_aug,OPTEngine,N/A,
OPTEngine_TSP_19_8_aug,OPTEngine,N/A,
OPTEngine_TSP_19_9_aug,OPTEngine,N/A,
MIPLIB_NL_30n20b8,MIPLIB-NL,N/A,
MIPLIB_NL_50v-10,MIPLIB-NL,N/A,
MIPLIB_NL_ab51-40-100,MIPLIB-NL,N/A,
MIPLIB_NL_ab67-40-100,MIPLIB-NL,N/A,
MIPLIB_NL_ab69-40-100,MIPLIB-NL,N/A,
MIPLIB_NL_ab71-20-100,MIPLIB-NL,N/A,
MIPLIB_NL_ab72-40-100,MIPLIB-NL,N/A,
MIPLIB_NL_acc-tight2,MIPLIB-NL,N/A,
MIPLIB_NL_acc-tight4,MIPLIB-NL,N/A,
MIPLIB_NL_acc-tight5,MIPLIB-NL,N/A,
MIPLIB_NL_air03,MIPLIB-NL,N/A,
MIPLIB_NL_air04,MIPLIB-NL,N/A,
MIPLIB_NL_air05,MIPLIB-NL,N/A,
MIPLIB_NL_app1-1,MIPLIB-NL,N/A,
MIPLIB_NL_assign1-5-8,MIPLIB-NL,N/A,
MIPLIB_NL_b-ball,MIPLIB-NL,N/A,
MIPLIB_NL_bab1,MIPLIB-NL,N/A,
MIPLIB_NL_bab2,MIPLIB-NL,N/A,
MIPLIB_NL_bab5,MIPLIB-NL,N/A,
MIPLIB_NL_bab6,MIPLIB-NL,N/A,
MIPLIB_NL_beasleyC1,MIPLIB-NL,N/A,
MIPLIB_NL_beasleyC2,MIPLIB-NL,N/A,
MIPLIB_NL_beasleyC3,MIPLIB-NL,N/A,
MIPLIB_NL_bienst1,MIPLIB-NL,N/A,
MIPLIB_NL_bienst2,MIPLIB-NL,N/A,
MIPLIB_NL_bnatt400,MIPLIB-NL,N/A,
MIPLIB_NL_bnatt500,MIPLIB-NL,N/A,
MIPLIB_NL_bppc4-08,MIPLIB-NL,N/A,
MIPLIB_NL_bppc6-02,MIPLIB-NL,N/A,
MIPLIB_NL_bppc6-06,MIPLIB-NL,N/A,
MIPLIB_NL_bppc8-02,MIPLIB-NL,N/A,
MIPLIB_NL_bppc8-09,MIPLIB-NL,N/A,
MIPLIB_NL_chromaticindex1024-7,MIPLIB-NL,N/A,
MIPLIB_NL_chromaticindex128-5,MIPLIB-NL,N/A,
MIPLIB_NL_chromaticindex256-8,MIPLIB-NL,N/A,
MIPLIB_NL_chromaticindex32-8,MIPLIB-NL,N/A,
MIPLIB_NL_chromaticindex512-7,MIPLIB-NL,N/A,
MIPLIB_NL_comp07-2idx,MIPLIB-NL,N/A,
MIPLIB_NL_comp08-2idx,MIPLIB-NL,N/A,
MIPLIB_NL_comp12-2idx,MIPLIB-NL,N/A,
MIPLIB_NL_comp21-2idx,MIPLIB-NL,N/A,
MIPLIB_NL_cost266-UUE,MIPLIB-NL,N/A,
MIPLIB_NL_csched007,MIPLIB-NL,N/A,
MIPLIB_NL_csched008,MIPLIB-NL,N/A,
MIPLIB_NL_csched010,MIPLIB-NL,N/A,
MIPLIB_NL_cvs08r139-94,MIPLIB-NL,N/A,
MIPLIB_NL_cvs16r106-72,MIPLIB-NL,N/A,
MIPLIB_NL_cvs16r128-89,MIPLIB-NL,N/A,
MIPLIB_NL_cvs16r70-62,MIPLIB-NL,N/A,
MIPLIB_NL_cvs16r89-60,MIPLIB-NL,N/A,
MIPLIB_NL_decomp1,MIPLIB-NL,N/A,
MIPLIB_NL_decomp2,MIPLIB-NL,N/A,
MIPLIB_NL_drayage-100-12,MIPLIB-NL,N/A,
MIPLIB_NL_drayage-100-23,MIPLIB-NL,N/A,
MIPLIB_NL_drayage-25-23,MIPLIB-NL,N/A,
MIPLIB_NL_drayage-25-27,MIPLIB-NL,N/A,
MIPLIB_NL_drayage-25-32,MIPLIB-NL,N/A,
MIPLIB_NL_eil33-2,MIPLIB-NL,N/A,
MIPLIB_NL_eilA101-2,MIPLIB-NL,N/A,
MIPLIB_NL_eilC76-2,MIPLIB-NL,N/A,
MIPLIB_NL_ej,MIPLIB-NL,N/A,
MIPLIB_NL_enlight11,MIPLIB-NL,N/A,
MIPLIB_NL_enlight4,MIPLIB-NL,N/A,
MIPLIB_NL_enlight8,MIPLIB-NL,N/A,
MIPLIB_NL_enlight9,MIPLIB-NL,N/A,
MIPLIB_NL_enlight_hard,MIPLIB-NL,N/A,
MIPLIB_NL_ex10,MIPLIB-NL,N/A,
MIPLIB_NL_ex1010-pi,MIPLIB-NL,N/A,
MIPLIB_NL_ex9,MIPLIB-NL,N/A,
MIPLIB_NL_exp-1-500-5-5,MIPLIB-NL,N/A,
MIPLIB_NL_f2gap201600,MIPLIB-NL,N/A,
MIPLIB_NL_f2gap401600,MIPLIB-NL,N/A,
MIPLIB_NL_f2gap40400,MIPLIB-NL,N/A,
MIPLIB_NL_f2gap801600,MIPLIB-NL,N/A,
MIPLIB_NL_fast0507,MIPLIB-NL,N/A,
MIPLIB_NL_flugpl_fleet,MIPLIB-NL,N/A,smaller family-level structure
MIPLIB_NL_flugplinf,MIPLIB-NL,N/A,
MIPLIB_NL_g200x740,MIPLIB-NL,N/A,
MIPLIB_NL_gen-ip002,MIPLIB-NL,N/A,
MIPLIB_NL_gen-ip016,MIPLIB-NL,N/A,
MIPLIB_NL_gen-ip021,MIPLIB-NL,N/A,
MIPLIB_NL_gen-ip036,MIPLIB-NL,N/A,
MIPLIB_NL_gen-ip054,MIPLIB-NL,N/A,
MIPLIB_NL_glass-sc,MIPLIB-NL,N/A,
MIPLIB_NL_gmu-35-40,MIPLIB-NL,N/A,
MIPLIB_NL_gmu-35-50,MIPLIB-NL,N/A,
MIPLIB_NL_gr4x6,MIPLIB-NL,N/A,
MIPLIB_NL_graph20_20_cuts,MIPLIB-NL,N/A,"clearly more complex (multi-index, logical)"
MIPLIB_NL_graph20-80-1rand,MIPLIB-NL,N/A,
MIPLIB_NL_graph40-20-1rand,MIPLIB-NL,N/A,
MIPLIB_NL_graph40-40-1rand,MIPLIB-NL,N/A,
MIPLIB_NL_graph40-80-1rand,MIPLIB-NL,N/A,
MIPLIB_NL_graphdraw-gemcutter,MIPLIB-NL,N/A,
MIPLIB_NL_graphdraw-grafo2,MIPLIB-NL,N/A,
MIPLIB_NL_graphdraw-mainerd,MIPLIB-NL,N/A,
MIPLIB_NL_graphdraw-opmanager,MIPLIB-NL,N/A,
MIPLIB_NL_gsvm2rl11,MIPLIB-NL,N/A,
MIPLIB_NL_gsvm2rl12,MIPLIB-NL,N/A,
MIPLIB_NL_gsvm2rl3,MIPLIB-NL,N/A,
MIPLIB_NL_gsvm2rl5,MIPLIB-NL,N/A,
MIPLIB_NL_gsvm2rl9,MIPLIB-NL,N/A,
MIPLIB_NL_gt2,MIPLIB-NL,N/A,
MIPLIB_NL_h50x2450,MIPLIB-NL,N/A,
MIPLIB_NL_h80x6320d,MIPLIB-NL,N/A,
MIPLIB_NL_iis-glass-cov,MIPLIB-NL,N/A,
MIPLIB_NL_iis-hc-cov,MIPLIB-NL,N/A,
MIPLIB_NL_irp,MIPLIB-NL,N/A,
MIPLIB_NL_k16x240b,MIPLIB-NL,N/A,
MIPLIB_NL_leo1,MIPLIB-NL,N/A,
MIPLIB_NL_leo2,MIPLIB-NL,N/A,
MIPLIB_NL_mad,MIPLIB-NL,N/A,
MIPLIB_NL_markshare1,MIPLIB-NL,N/A,
MIPLIB_NL_markshare_4_0,MIPLIB-NL,N/A,
MIPLIB_NL_markshare_5_0,MIPLIB-NL,N/A,
MIPLIB_NL_mas74,MIPLIB-NL,N/A,
MIPLIB_NL_mas76,MIPLIB-NL,N/A,
MIPLIB_NL_mc7,MIPLIB-NL,N/A,
MIPLIB_NL_mc8,MIPLIB-NL,N/A,
MIPLIB_NL_mik-250-20-75-1,MIPLIB-NL,N/A,
MIPLIB_NL_mik-250-20-75-2,MIPLIB-NL,N/A,
MIPLIB_NL_mik-250-20-75-3,MIPLIB-NL,N/A,
MIPLIB_NL_mik-250-20-75-4,MIPLIB-NL,N/A,
MIPLIB_NL_mik-250-20-75-5,MIPLIB-NL,N/A,
MIPLIB_NL_neos-1425699,MIPLIB-NL,N/A,
MIPLIB_NL_neos-1430701,MIPLIB-NL,N/A,
MIPLIB_NL_neos-2624317-amur,MIPLIB-NL,N/A,
MIPLIB_NL_neos-2626858-aoos,MIPLIB-NL,N/A,
MIPLIB_NL_neos-2652786-brda,MIPLIB-NL,N/A,
MIPLIB_NL_neos-2656603-coxs,MIPLIB-NL,N/A,
MIPLIB_NL_neos-2657525-crna,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3046601-motu,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3046615-murg,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3072252-nete,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3118745-obra,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3610040-iskar,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3610051-istra,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3610173-itata,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3611447-jijia,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3611689-kaihu,MIPLIB-NL,N/A,
MIPLIB_NL_neos-3754480-nidda,MIPLIB-NL,N/A,
MIPLIB_NL_neos-4333596-skien,MIPLIB-NL,N/A,
MIPLIB_NL_neos-5140963-mincio,MIPLIB-NL,N/A,
MIPLIB_NL_neos-5192052-neckar,MIPLIB-NL,N/A,
MIPLIB_NL_neos-631517,MIPLIB-NL,N/A,
MIPLIB_NL_neos-911970,MIPLIB-NL,N/A,
MIPLIB_NL_neos17,MIPLIB-NL,N/A,
MIPLIB_NL_noswot,MIPLIB-NL,N/A,
MIPLIB_NL_nw04,MIPLIB-NL,N/A,
MIPLIB_NL_opm2-z10-s4,MIPLIB-NL,N/A,
MIPLIB_NL_opm2-z12-s8,MIPLIB-NL,N/A,
MIPLIB_NL_opm2-z8-s0,MIPLIB-NL,N/A,
MIPLIB_NL_p0201,MIPLIB-NL,N/A,
MIPLIB_NL_p200x1188c,MIPLIB-NL,N/A,
MIPLIB_NL_p2m2p1m1p0n100,MIPLIB-NL,N/A,
MIPLIB_NL_p500x2988,MIPLIB-NL,N/A,
MIPLIB_NL_p500x2988c,MIPLIB-NL,N/A,
MIPLIB_NL_p500x2988d,MIPLIB-NL,N/A,
MIPLIB_NL_pg,MIPLIB-NL,N/A,
MIPLIB_NL_pigeon-08,MIPLIB-NL,N/A,
MIPLIB_NL_pigeon-10,MIPLIB-NL,N/A,
MIPLIB_NL_pigeon-13,MIPLIB-NL,N/A,
MIPLIB_NL_pigeon-16,MIPLIB-NL,N/A,
MIPLIB_NL_pigeon-20,MIPLIB-NL,N/A,
MIPLIB_NL_pk1,MIPLIB-NL,N/A,
MIPLIB_NL_prod1,MIPLIB-NL,N/A,
MIPLIB_NL_prod2,MIPLIB-NL,N/A,
MIPLIB_NL_proteindesign121hz512p9,MIPLIB-NL,N/A,
MIPLIB_NL_proteindesign121pgb11p9,MIPLIB-NL,N/A,
MIPLIB_NL_proteindesign122trx11p8,MIPLIB-NL,N/A,
MIPLIB_NL_r50x360,MIPLIB-NL,N/A,
MIPLIB_NL_radiationm18-12-05,MIPLIB-NL,N/A,
MIPLIB_NL_radiationm40-10-02,MIPLIB-NL,N/A,
MIPLIB_NL_rail507,MIPLIB-NL,N/A,
MIPLIB_NL_ramos3,MIPLIB-NL,N/A,
MIPLIB_NL_ran12x21,MIPLIB-NL,N/A,
MIPLIB_NL_ran13x13,MIPLIB-NL,N/A,
MIPLIB_NL_rmatr100-p10,MIPLIB-NL,N/A,
MIPLIB_NL_rmatr100-p5,MIPLIB-NL,N/A,
MIPLIB_NL_rmatr200-p10,MIPLIB-NL,N/A,
MIPLIB_NL_rmatr200-p20,MIPLIB-NL,N/A,
MIPLIB_NL_rmatr200-p5,MIPLIB-NL,N/A,
MIPLIB_NL_sct2,MIPLIB-NL,N/A,
MIPLIB_NL_sct31,MIPLIB-NL,N/A,
MIPLIB_NL_sct32,MIPLIB-NL,N/A,
MIPLIB_NL_seymour1,MIPLIB-NL,N/A,
MIPLIB_NL_shiftreg1-4,MIPLIB-NL,N/A,
MIPLIB_NL_shiftreg2-7,MIPLIB-NL,N/A,
MIPLIB_NL_shiftreg5-1,MIPLIB-NL,N/A,
MIPLIB_NL_sing326,MIPLIB-NL,N/A,
MIPLIB_NL_sing44,MIPLIB-NL,N/A,
MIPLIB_NL_sorrell3,MIPLIB-NL,N/A,
MIPLIB_NL_sorrell4,MIPLIB-NL,N/A,
MIPLIB_NL_sorrell7,MIPLIB-NL,N/A,
MIPLIB_NL_sp150x300d,MIPLIB-NL,N/A,
MIPLIB_NL_square23,MIPLIB-NL,N/A,
MIPLIB_NL_square31,MIPLIB-NL,N/A,
MIPLIB_NL_square37,MIPLIB-NL,N/A,
MIPLIB_NL_square41,MIPLIB-NL,N/A,
MIPLIB_NL_square47,MIPLIB-NL,N/A,
MIPLIB_NL_stein15inf,MIPLIB-NL,N/A,
MIPLIB_NL_stein45inf,MIPLIB-NL,N/A,
MIPLIB_NL_stein9inf,MIPLIB-NL,N/A,
MIPLIB_NL_supportcase21i,MIPLIB-NL,N/A,
MIPLIB_NL_supportcase26,MIPLIB-NL,N/A,
MIPLIB_NL_supportcase33,MIPLIB-NL,N/A,
MIPLIB_NL_swath1,MIPLIB-NL,N/A,
MIPLIB_NL_swath2,MIPLIB-NL,N/A,
MIPLIB_NL_swath3,MIPLIB-NL,N/A,
MIPLIB_NL_tanglegram4,MIPLIB-NL,N/A,
MIPLIB_NL_tanglegram6,MIPLIB-NL,N/A,
MIPLIB_NL_thor50dday,MIPLIB-NL,N/A,
MIPLIB_NL_timtab1,MIPLIB-NL,N/A,
MIPLIB_NL_traininstance2,MIPLIB-NL,N/A,
MIPLIB_NL_traininstance6,MIPLIB-NL,N/A,
MIPLIB_NL_uccase10,MIPLIB-NL,N/A,
MIPLIB_NL_uccase12,MIPLIB-NL,N/A,
MIPLIB_NL_uccase7,MIPLIB-NL,N/A,
MIPLIB_NL_uccase8,MIPLIB-NL,N/A,
MIPLIB_NL_uccase9,MIPLIB-NL,N/A,
MIPLIB_NL_v150d30-2hopcds,MIPLIB-NL,N/A,
MIPLIB_NL_vpphard,MIPLIB-NL,N/A,
MIPLIB_NL_vpphard2,MIPLIB-NL,N/A,
MIPLIB_NL_wachplan,MIPLIB-NL,N/A,
LEAN_TP1,LEAN-LLM-OPT,N/A,
LEAN_TP2,LEAN-LLM-OPT,N/A,
LEAN_TP3,LEAN-LLM-OPT,N/A,
LEAN_TP4,LEAN-LLM-OPT,N/A,
LEAN_TP5,LEAN-LLM-OPT,N/A,
LEAN_TP6,LEAN-LLM-OPT,N/A,
LEAN_TP7,LEAN-LLM-OPT,N/A,
LEAN_TP8_transportation,LEAN-LLM-OPT,N/A,relatively sparse (transportation)
LEAN_TP9,LEAN-LLM-OPT,N/A,
LEAN_NRM1,LEAN-LLM-OPT,N/A,
LEAN_NRM2,LEAN-LLM-OPT,N/A,
LEAN_NRM3,LEAN-LLM-OPT,N/A,
LEAN_NRM4,LEAN-LLM-OPT,N/A,
LEAN_NRM5,LEAN-LLM-OPT,N/A,
LEAN_NRM6,LEAN-LLM-OPT,N/A,
LEAN_NRM7,LEAN-LLM-OPT,N/A,
LEAN_NRM8,LEAN-LLM-OPT,N/A,
LEAN_NRM9,LEAN-LLM-OPT,N/A,
LEAN_NRM10,LEAN-LLM-OPT,N/A,
LEAN_NRM11,LEAN-LLM-OPT,N/A,
LEAN_NRM12,LEAN-LLM-OPT,N/A,
LEAN_NRM13,LEAN-LLM-OPT,N/A,
LEAN_NRM14,LEAN-LLM-OPT,N/A,
LEAN_NRM15,LEAN-LLM-OPT,N/A,
LEAN_NRM16,LEAN-LLM-OPT,N/A,
LEAN_NRM17,LEAN-LLM-OPT,N/A,
LEAN_NRM18,LEAN-LLM-OPT,N/A,
LEAN_NRM19,LEAN-LLM-OPT,N/A,
LEAN_NRM20,LEAN-LLM-OPT,N/A,
LEAN_NRM21,LEAN-LLM-OPT,N/A,
LEAN_NRM22,LEAN-LLM-OPT,N/A,
LEAN_NRM23,LEAN-LLM-OPT,N/A,
LEAN_NRM24,LEAN-LLM-OPT,N/A,
LEAN_NRM25,LEAN-LLM-OPT,N/A,
LEAN_BakerySales1,LEAN-LLM-OPT,N/A,
LEAN_CarSales1,LEAN-LLM-OPT,N/A,
LEAN_CarSales2,LEAN-LLM-OPT,N/A,
LEAN_NewCarSalesInNorway1,LEAN-LLM-OPT,N/A,
LEAN_NewCarSalesInNorway2,LEAN-LLM-OPT,N/A,
LEAN_NYCPropertySales1,LEAN-LLM-OPT,N/A,
LEAN_NYCPropertySales2,LEAN-LLM-OPT,N/A,
LEAN_PharmaSalesData1,LEAN-LLM-OPT,N/A,
LEAN_PharmaSalesData2,LEAN-LLM-OPT,N/A,
LEAN_SalesOfASupermarket1,LEAN-LLM-OPT,N/A,
LEAN_SupermarketSalesData1,LEAN-LLM-OPT,N/A,
LEAN_SupermarketSalesData2,LEAN-LLM-OPT,N/A,
LEAN_VideoGameSales1,LEAN-LLM-OPT,N/A,
LEAN_AmazonProductsSalesDataset2023,LEAN-LLM-OPT,N/A,
LEAN_RetailSalesAnalysis1,LEAN-LLM-OPT,N/A,
LEAN_RetailSalesAnalysis,LEAN-LLM-OPT,N/A,
LEAN_CoffeeChainSalesAnalysis1,LEAN-LLM-OPT,N/A,
LEAN_BooksSalesAndRatings1,LEAN-LLM-OPT,N/A,
